Site,Depth_m,Depth_group2,Depth_group,Habitat,Habitat_simplified,Aspect_descriptive,browser,cleaner,corallivore,cropper,detritivore,excavator,invertivore-mobile,invertivore-sessile,macro-invertivore,micro-invertivore,NA,omnivore,pisci-invertivore,piscivore,planktivore,scraper,spongivore
OSPR-03,55.7,60,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,0,19.93714106,0,0,0,0,230.6861566,1174.99882,7311.679876,0,778001.7015,0,1740.788133,0,0
OSPR-03,60.6,70,Lower_meso,outer_reef,outer_slope,wall,0,0,0,1896.35398,0,0,0,0,95.10618066,1034.671811,181.5685789,0,3314.157681,0,5928.100963,0,0
OSPR-03,64.9,70,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,7279.723228,0,0,1109.690452,228.3308115,635.7803159,0,6562.997458,98.75974642,7854.76318,212.4685861,0
OSPR-03,68.7,70,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,69.20641015,0,0,73.28861935,0,1427.710855,0,0
OSPR-03,70.5,80,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,568.3230124,758.9298491,2.770444935,0,0,0,1186.893956,0,0
OSPR-03,75.6,80,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,1957.904078,1064.399725,0,9167.723624,31862.76623,34063.14697,0,0
OSPR-03,78.1,80,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,27.54913539,0,0,0,0,280.6065477,200.249904,173.1003391,0,1469.072091,0,4483.956724,0,0
OSPR-03,78.9,80,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,228.409689,0,147.0295664,0,908.1124001,0,0
OSPR-03,81.1,90,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,51.91847173,0,0,0,0,301.7426772,809.5529489,4.880413794,0,80.08420159,0,1860.491771,0,0
OSPR-03,87.4,90,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,152.0814176,0,0,341465.1084,0,4250.66028,0,0
OSPR-03,88.2,90,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845.281028,0,0
OSPR-03,91,100,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,159.311494,2330.971572,0,13983.51767,0,2225.768827,0,0
OSPR-03,96.5,100,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,161.7933426,0,665882.6889,0,1389.075468,3118.563079,0
SAUM-01,29.5,30,Shallow,inner_reef,inner_reef,flat,3445.597624,0,0,9192.682555,0,0,0,0,1901.668348,782.991363,484.6617758,0,0,0,2162.827232,0,0
SAUM-01,29.6,30,Shallow,inner_reef,inner_reef,flat,0,0,20.70102142,3576.324129,0,0,2102.552723,0,9209.391237,1714.145752,1336.8516,93.86249119,0,0,132.3472358,0,0
SAUM-01,29.8,30,Shallow,inner_reef,inner_reef,flat,0,0,0,0,0,0,0,0,0,950.5993665,0,20.3311488,0,0,3.520797397,0,0
SAUM-01,29.9,30,Shallow,inner_reef,inner_reef,flat,0,0,0,3712.429979,0,0,0,0,1824.146373,109.9513438,10.87297832,0,0,0,0,0,0
SAUM-02,19.6,20,Shallow,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,8.103432704,0,0,0,0,0
SAUM-02,20.4,30,Shallow,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,7.241620708,0,0,0,0,0,0
SAUM-02,21.1,30,Shallow,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,63.53486432,0,0,0,0,0,0
SAUM-02,21.5,30,Shallow,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,65.59700125,0,0,0,0,0,0
SAUM-02,22.2,30,Shallow,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,190.610674,0,0,0,0,0,0,0
SAUM-02,23.1,30,Shallow,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,2818.479446,454030.7723,0,0,0,0
SDIA-01,35.3,40,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-01,35.4,40,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-01,35.6,40,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-01,36.2,40,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,15.2,20,Shallow,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,20,20,Shallow,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,21.4,30,Shallow,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,23.7,30,Shallow,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,24.7,30,Shallow,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,28.8,30,Shallow,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,31.5,40,Upper_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,33.3,40,Upper_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,35.1,40,Upper_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,36,40,Upper_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,41.7,50,Upper_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,43.7,50,Upper_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,47.5,50,Upper_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,55,60,Upper_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,57.8,60,Upper_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,58.3,60,Upper_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,59.3,60,Upper_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,62.3,70,Lower_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,66.4,70,Lower_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,66.8,70,Lower_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,68.3,70,Lower_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,68.7,70,Lower_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,73.5,80,Lower_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,74.1,80,Lower_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,78.2,80,Lower_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,79,80,Lower_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,81.7,90,Lower_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,84.4,90,Lower_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,87,90,Lower_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,88.7,90,Lower_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,93.9,100,Lower_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,94.1,100,Lower_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,95.3,100,Lower_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,97.2,100,Lower_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,11,20,Shallow,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,18,20,Shallow,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,28,30,Shallow,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,36,40,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,44,50,Upper_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,53,60,Upper_meso,outer_reef,outer_slope,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,64,70,Lower_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,77,80,Lower_meso,outer_reef,outer_slope,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,85,90,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,92,100,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,11,20,Shallow,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,15.4,20,Shallow,outer_reef,outer_slope,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,19.4,20,Shallow,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,22.4,30,Shallow,outer_reef,outer_slope,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,24.9,30,Shallow,outer_reef,outer_slope,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,27.9,30,Shallow,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,32.1,40,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,35,40,Upper_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,37.4,40,Upper_meso,outer_reef,outer_slope,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,40.5,50,Upper_meso,outer_reef,outer_slope,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,44.1,50,Upper_meso,outer_reef,outer_slope,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,48.1,50,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,52.4,60,Upper_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,55.1,60,Upper_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,58.2,60,Upper_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,61.2,70,Lower_meso,outer_reef,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,64,70,Lower_meso,outer_slope,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,68,70,Lower_meso,outer_slope,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,71.4,80,Lower_meso,outer_slope,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,74.6,80,Lower_meso,outer_slope,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,77.3,80,Lower_meso,outer_slope,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,81.6,90,Lower_meso,outer_slope,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,83.8,90,Lower_meso,outer_slope,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,86.5,90,Lower_meso,outer_slope,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,91.6,100,Lower_meso,outer_slope,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,94,100,Lower_meso,outer_slope,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,97.4,100,Lower_meso,outer_slope,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURT-01,50,50,Upper_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURT-01,61,70,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURT-01,70,70,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURT-01,90,90,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WILL-01,35.2,40,Upper_meso,outer_reef,outer_slope,gentle_slope,0,0,92.18082783,1831.483863,646.2581493,0,0,0,8198.880433,544.5362341,365.7575707,0,1776124.235,91.74513227,1982.740602,415.286516,0
WILL-01,40,40,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,38.13688396,197.2415894,0,0,0,0,164.9490497,373.3574773,28.32419332,0,0,26996.06376,168.9495059,0,0
WILL-01,42,50,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,215.6290954,924.3257638,235.5982784,0,0,0,3592.441542,1578.918523,363.7318414,221.8925072,177.960435,0,4220.359357,2597.560589,0
WILL-01,42.3,50,Upper_meso,outer_reef,outer_slope,gentle_slope,0,0,29.90331115,377.6344377,0,0,0,0,1240.272982,761.6986486,1274.498368,79.65344355,4377.903258,62735.45179,931.7411174,0,117.473708
WILL-01,43,50,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,0,122.4315835,91.58360576,0,0,0,15340.3974,366.1206289,155.1240669,31.54028105,1059.107289,0,0,0,0
WILL-01,44.1,50,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,0,96.90758202,0,0,0,0,745.9130946,1314.771745,841.7175227,27.87864767,0,0,6435.299866,586.5541788,0
WILL-01,44.4,50,Upper_meso,outer_reef,outer_slope,gentle_slope,0,0,99.79273805,91.65452193,0,0,0,0,463.0630416,941.9575322,281.6074011,0,0,0,298.8993771,0,0
WILL-01,44.8,50,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,0,50.48835542,0,0,0,0,358.705965,0,13.25850847,639.0927471,0,0,391.5995474,0,0
WILL-01,50.1,60,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,0,547.3191231,103.4688848,0,0,1228.210237,814.2412261,1260.817966,472.708783,13.2826337,0,501883.6143,551.1231132,0,76.31387507
WILL-01,50.4,60,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,161.0785599,0,812.1303023,1152.236241,0,0,6968.214384,1087.837944,812.2131765,0,199119.0914,0,1310.594103,308.7161538,0
WILL-01,51.5,60,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,0,75.31519874,278.584721,0,0,0,105.1044124,211.3302372,65.04970578,22.92359245,78609.26986,64741.41767,1655.747431,0,77.68429464
WILL-01,52.3,60,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,0,263.5501275,0,0,0,0,581.3204788,494.549304,395.7107052,0,372150.1323,0,0,225.5244536,0
WILL-01,60.1,70,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,527.6963308,0,0,270404.8874,287522.9256,15.67838674,0,0
WREC-01,31.5,40,Upper_meso,outer_reef,outer_slope,gentle_slope,0,0,383.5179179,907.7378546,132.3645646,0,0,0,1060.750682,1480.591,0,0,442.6107898,0,45360.94375,3127.313796,0
WREC-01,36.3,40,Upper_meso,outer_reef,outer_slope,gentle_slope,0,0,0,1800.935778,1616.780877,0,0,0,2465.044142,9.666002508,0,0,0,7671.872165,8547.4582,478.6674737,0
WREC-01,36.5,40,Upper_meso,outer_reef,outer_slope,gentle_slope,0,0,90.31076994,259.355286,1462.56347,0,0,0,504.0238264,209.9027637,226.9107588,83.81649747,0,0,2243.143783,2430.786067,0
